Label,Name,Network,Program,"Air Date","Air Time",Duration,"Archive ID",URL,"Model ID"
trump,"Donald Trump",BBCNEWS,"BBC Newsroom Live",2018-05-01,"02:24:17 AM PST",1,BBCNEWS_20180501_100000_BBC_Newsroom_Live,https://archive.org/details/BBCNEWS_20180501_100000_BBC_Newsroom_Live/start/1457/end/1458,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC Newsroom Live",2018-05-01,"02:24:23 AM PST",1,BBCNEWS_20180501_100000_BBC_Newsroom_Live,https://archive.org/details/BBCNEWS_20180501_100000_BBC_Newsroom_Live/start/1463/end/1464,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC Newsroom Live",2018-05-01,"03:27:25 AM PST",1,BBCNEWS_20180501_100000_BBC_Newsroom_Live,https://archive.org/details/BBCNEWS_20180501_100000_BBC_Newsroom_Live/start/5245/end/5246,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News at Six",2018-05-01,"09:29:45 AM PST",9,BBCNEWS_20180501_170000_BBC_News_at_Six,https://archive.org/details/BBCNEWS_20180501_170000_BBC_News_at_Six/start/1785/end/1794,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Beyond 100 Days",2018-05-01,"10:00:38 AM PST",1,BBCNEWS_20180501_180000_Beyond_100_Days,https://archive.org/details/BBCNEWS_20180501_180000_Beyond_100_Days/start/38/end/39,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Beyond 100 Days",2018-05-01,"10:24:49 AM PST",2,BBCNEWS_20180501_180000_Beyond_100_Days,https://archive.org/details/BBCNEWS_20180501_180000_Beyond_100_Days/start/1489/end/1491,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Beyond 100 Days",2018-05-01,"10:25:06 AM PST",2,BBCNEWS_20180501_180000_Beyond_100_Days,https://archive.org/details/BBCNEWS_20180501_180000_Beyond_100_Days/start/1506/end/1508,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Outside Source",2018-05-01,"12:22:00 PM PST",12,BBCNEWS_20180501_200000_Outside_Source,https://archive.org/details/BBCNEWS_20180501_200000_Outside_Source/start/1320/end/1332,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Outside Source",2018-05-01,"12:23:04 PM PST",12,BBCNEWS_20180501_200000_Outside_Source,https://archive.org/details/BBCNEWS_20180501_200000_Outside_Source/start/1384/end/1396,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Outside Source",2018-05-01,"12:41:09 PM PST",9,BBCNEWS_20180501_200000_Outside_Source,https://archive.org/details/BBCNEWS_20180501_200000_Outside_Source/start/2469/end/2478,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-01,"11:28:01 AM PST",25,BBCNEWS_20180501_190000_BBC_News,https://archive.org/details/BBCNEWS_20180501_190000_BBC_News/start/1681/end/1706,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,HARDtalk,2018-05-01,"07:58:46 PM PST",1,BBCNEWS_20180502_033000_HARDtalk,https://archive.org/details/BBCNEWS_20180502_033000_HARDtalk/start/1726/end/1727,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC Newsroom Live",2018-05-02,"02:00:38 AM PST",3,BBCNEWS_20180502_100000_BBC_Newsroom_Live,https://archive.org/details/BBCNEWS_20180502_100000_BBC_Newsroom_Live/start/38/end/41,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC Newsroom Live",2018-05-02,"02:14:08 AM PST",9,BBCNEWS_20180502_100000_BBC_Newsroom_Live,https://archive.org/details/BBCNEWS_20180502_100000_BBC_Newsroom_Live/start/848/end/857,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC Newsroom Live",2018-05-02,"02:15:03 AM PST",12,BBCNEWS_20180502_100000_BBC_Newsroom_Live,https://archive.org/details/BBCNEWS_20180502_100000_BBC_Newsroom_Live/start/903/end/915,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC Newsroom Live",2018-05-02,"02:21:40 AM PST",2,BBCNEWS_20180502_100000_BBC_Newsroom_Live,https://archive.org/details/BBCNEWS_20180502_100000_BBC_Newsroom_Live/start/1300/end/1302,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC Newsroom Live",2018-05-02,"02:32:38 AM PST",8,BBCNEWS_20180502_100000_BBC_Newsroom_Live,https://archive.org/details/BBCNEWS_20180502_100000_BBC_Newsroom_Live/start/1958/end/1966,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC Newsroom Live",2018-05-02,"02:52:09 AM PST",1,BBCNEWS_20180502_100000_BBC_Newsroom_Live,https://archive.org/details/BBCNEWS_20180502_100000_BBC_Newsroom_Live/start/3129/end/3130,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC Newsroom Live",2018-05-02,"03:04:41 AM PST",9,BBCNEWS_20180502_100000_BBC_Newsroom_Live,https://archive.org/details/BBCNEWS_20180502_100000_BBC_Newsroom_Live/start/3881/end/3890,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Afternoon Live",2018-05-02,"07:20:30 AM PST",1,BBCNEWS_20180502_130000_Afternoon_Live,https://archive.org/details/BBCNEWS_20180502_130000_Afternoon_Live/start/8430/end/8431,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Afternoon Live",2018-05-02,"07:20:37 AM PST",20,BBCNEWS_20180502_130000_Afternoon_Live,https://archive.org/details/BBCNEWS_20180502_130000_Afternoon_Live/start/8437/end/8457,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Afternoon Live",2018-05-02,"07:21:03 AM PST",22,BBCNEWS_20180502_130000_Afternoon_Live,https://archive.org/details/BBCNEWS_20180502_130000_Afternoon_Live/start/8463/end/8485,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Afternoon Live",2018-05-02,"07:21:31 AM PST",15,BBCNEWS_20180502_130000_Afternoon_Live,https://archive.org/details/BBCNEWS_20180502_130000_Afternoon_Live/start/8491/end/8506,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Afternoon Live",2018-05-02,"07:21:57 AM PST",20,BBCNEWS_20180502_130000_Afternoon_Live,https://archive.org/details/BBCNEWS_20180502_130000_Afternoon_Live/start/8517/end/8537,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Afternoon Live",2018-05-02,"07:22:51 AM PST",22,BBCNEWS_20180502_130000_Afternoon_Live,https://archive.org/details/BBCNEWS_20180502_130000_Afternoon_Live/start/8571/end/8593,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Afternoon Live",2018-05-02,"07:23:18 AM PST",25,BBCNEWS_20180502_130000_Afternoon_Live,https://archive.org/details/BBCNEWS_20180502_130000_Afternoon_Live/start/8598/end/8623,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Afternoon Live",2018-05-02,"07:23:48 AM PST",185,BBCNEWS_20180502_130000_Afternoon_Live,https://archive.org/details/BBCNEWS_20180502_130000_Afternoon_Live/start/8628/end/8813,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Afternoon Live",2018-05-02,"07:27:04 AM PST",1,BBCNEWS_20180502_130000_Afternoon_Live,https://archive.org/details/BBCNEWS_20180502_130000_Afternoon_Live/start/8824/end/8825,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Afternoon Live",2018-05-02,"07:27:46 AM PST",13,BBCNEWS_20180502_130000_Afternoon_Live,https://archive.org/details/BBCNEWS_20180502_130000_Afternoon_Live/start/8866/end/8879,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Afternoon Live",2018-05-02,"07:28:07 AM PST",32,BBCNEWS_20180502_130000_Afternoon_Live,https://archive.org/details/BBCNEWS_20180502_130000_Afternoon_Live/start/8887/end/8919,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Afternoon Live",2018-05-02,"07:28:51 AM PST",1,BBCNEWS_20180502_130000_Afternoon_Live,https://archive.org/details/BBCNEWS_20180502_130000_Afternoon_Live/start/8931/end/8932,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Afternoon Live",2018-05-02,"07:30:42 AM PST",219,BBCNEWS_20180502_130000_Afternoon_Live,https://archive.org/details/BBCNEWS_20180502_130000_Afternoon_Live/start/9042/end/9261,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Afternoon Live",2018-05-02,"07:34:28 AM PST",55,BBCNEWS_20180502_130000_Afternoon_Live,https://archive.org/details/BBCNEWS_20180502_130000_Afternoon_Live/start/9268/end/9323,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Beyond 100 Days",2018-05-02,"10:00:27 AM PST",4,BBCNEWS_20180502_180000_Beyond_100_Days,https://archive.org/details/BBCNEWS_20180502_180000_Beyond_100_Days/start/27/end/31,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Beyond 100 Days",2018-05-02,"10:00:38 AM PST",3,BBCNEWS_20180502_180000_Beyond_100_Days,https://archive.org/details/BBCNEWS_20180502_180000_Beyond_100_Days/start/38/end/41,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Beyond 100 Days",2018-05-02,"10:00:57 AM PST",5,BBCNEWS_20180502_180000_Beyond_100_Days,https://archive.org/details/BBCNEWS_20180502_180000_Beyond_100_Days/start/57/end/62,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Beyond 100 Days",2018-05-02,"10:01:46 AM PST",2,BBCNEWS_20180502_180000_Beyond_100_Days,https://archive.org/details/BBCNEWS_20180502_180000_Beyond_100_Days/start/106/end/108,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Beyond 100 Days",2018-05-02,"10:02:05 AM PST",13,BBCNEWS_20180502_180000_Beyond_100_Days,https://archive.org/details/BBCNEWS_20180502_180000_Beyond_100_Days/start/125/end/138,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Beyond 100 Days",2018-05-02,"10:02:31 AM PST",13,BBCNEWS_20180502_180000_Beyond_100_Days,https://archive.org/details/BBCNEWS_20180502_180000_Beyond_100_Days/start/151/end/164,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Beyond 100 Days",2018-05-02,"10:02:49 AM PST",1,BBCNEWS_20180502_180000_Beyond_100_Days,https://archive.org/details/BBCNEWS_20180502_180000_Beyond_100_Days/start/169/end/170,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Beyond 100 Days",2018-05-02,"10:03:25 AM PST",1,BBCNEWS_20180502_180000_Beyond_100_Days,https://archive.org/details/BBCNEWS_20180502_180000_Beyond_100_Days/start/205/end/206,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Beyond 100 Days",2018-05-02,"10:03:32 AM PST",3,BBCNEWS_20180502_180000_Beyond_100_Days,https://archive.org/details/BBCNEWS_20180502_180000_Beyond_100_Days/start/212/end/215,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Beyond 100 Days",2018-05-02,"10:03:40 AM PST",5,BBCNEWS_20180502_180000_Beyond_100_Days,https://archive.org/details/BBCNEWS_20180502_180000_Beyond_100_Days/start/220/end/225,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Beyond 100 Days",2018-05-02,"10:03:50 AM PST",2,BBCNEWS_20180502_180000_Beyond_100_Days,https://archive.org/details/BBCNEWS_20180502_180000_Beyond_100_Days/start/230/end/232,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Beyond 100 Days",2018-05-02,"10:03:57 AM PST",3,BBCNEWS_20180502_180000_Beyond_100_Days,https://archive.org/details/BBCNEWS_20180502_180000_Beyond_100_Days/start/237/end/240,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Beyond 100 Days",2018-05-02,"10:04:07 AM PST",1,BBCNEWS_20180502_180000_Beyond_100_Days,https://archive.org/details/BBCNEWS_20180502_180000_Beyond_100_Days/start/247/end/248,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Beyond 100 Days",2018-05-02,"10:30:33 AM PST",9,BBCNEWS_20180502_180000_Beyond_100_Days,https://archive.org/details/BBCNEWS_20180502_180000_Beyond_100_Days/start/1833/end/1842,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Outside Source",2018-05-02,"12:00:15 PM PST",1,BBCNEWS_20180502_200000_Outside_Source,https://archive.org/details/BBCNEWS_20180502_200000_Outside_Source/start/15/end/16,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Outside Source",2018-05-02,"12:00:23 PM PST",9,BBCNEWS_20180502_200000_Outside_Source,https://archive.org/details/BBCNEWS_20180502_200000_Outside_Source/start/23/end/32,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Outside Source",2018-05-02,"12:01:34 PM PST",28,BBCNEWS_20180502_200000_Outside_Source,https://archive.org/details/BBCNEWS_20180502_200000_Outside_Source/start/94/end/122,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Outside Source",2018-05-02,"12:02:08 PM PST",21,BBCNEWS_20180502_200000_Outside_Source,https://archive.org/details/BBCNEWS_20180502_200000_Outside_Source/start/128/end/149,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Outside Source",2018-05-02,"12:02:34 PM PST",9,BBCNEWS_20180502_200000_Outside_Source,https://archive.org/details/BBCNEWS_20180502_200000_Outside_Source/start/154/end/163,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Outside Source",2018-05-02,"12:03:12 PM PST",36,BBCNEWS_20180502_200000_Outside_Source,https://archive.org/details/BBCNEWS_20180502_200000_Outside_Source/start/192/end/228,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Outside Source",2018-05-02,"12:05:22 PM PST",16,BBCNEWS_20180502_200000_Outside_Source,https://archive.org/details/BBCNEWS_20180502_200000_Outside_Source/start/322/end/338,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Outside Source",2018-05-02,"12:09:41 PM PST",2,BBCNEWS_20180502_200000_Outside_Source,https://archive.org/details/BBCNEWS_20180502_200000_Outside_Source/start/581/end/583,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Outside Source",2018-05-02,"12:19:23 PM PST",3,BBCNEWS_20180502_200000_Outside_Source,https://archive.org/details/BBCNEWS_20180502_200000_Outside_Source/start/1163/end/1166,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Outside Source",2018-05-02,"12:30:19 PM PST",15,BBCNEWS_20180502_200000_Outside_Source,https://archive.org/details/BBCNEWS_20180502_200000_Outside_Source/start/1819/end/1834,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Outside Source",2018-05-02,"12:36:03 PM PST",2,BBCNEWS_20180502_200000_Outside_Source,https://archive.org/details/BBCNEWS_20180502_200000_Outside_Source/start/2163/end/2165,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"03:00:16 PM PST",10,BBCNEWS_20180502_230000_Newsday,https://archive.org/details/BBCNEWS_20180502_230000_Newsday/start/16/end/26,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"03:01:57 PM PST",1,BBCNEWS_20180502_230000_Newsday,https://archive.org/details/BBCNEWS_20180502_230000_Newsday/start/117/end/118,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"03:02:08 PM PST",3,BBCNEWS_20180502_230000_Newsday,https://archive.org/details/BBCNEWS_20180502_230000_Newsday/start/128/end/131,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"03:02:21 PM PST",1,BBCNEWS_20180502_230000_Newsday,https://archive.org/details/BBCNEWS_20180502_230000_Newsday/start/141/end/142,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"03:02:28 PM PST",3,BBCNEWS_20180502_230000_Newsday,https://archive.org/details/BBCNEWS_20180502_230000_Newsday/start/148/end/151,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"03:02:40 PM PST",2,BBCNEWS_20180502_230000_Newsday,https://archive.org/details/BBCNEWS_20180502_230000_Newsday/start/160/end/162,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"03:03:02 PM PST",9,BBCNEWS_20180502_230000_Newsday,https://archive.org/details/BBCNEWS_20180502_230000_Newsday/start/182/end/191,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"03:03:30 PM PST",4,BBCNEWS_20180502_230000_Newsday,https://archive.org/details/BBCNEWS_20180502_230000_Newsday/start/210/end/214,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"03:17:09 PM PST",1,BBCNEWS_20180502_230000_Newsday,https://archive.org/details/BBCNEWS_20180502_230000_Newsday/start/1029/end/1030,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,HARDtalk,2018-05-02,"03:30:15 PM PST",1,BBCNEWS_20180502_233000_HARDtalk,https://archive.org/details/BBCNEWS_20180502_233000_HARDtalk/start/15/end/16,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"04:00:15 PM PST",2,BBCNEWS_20180503_000000_Newsday,https://archive.org/details/BBCNEWS_20180503_000000_Newsday/start/15/end/17,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"04:00:23 PM PST",3,BBCNEWS_20180503_000000_Newsday,https://archive.org/details/BBCNEWS_20180503_000000_Newsday/start/23/end/26,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"04:01:58 PM PST",1,BBCNEWS_20180503_000000_Newsday,https://archive.org/details/BBCNEWS_20180503_000000_Newsday/start/118/end/119,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"04:02:12 PM PST",4,BBCNEWS_20180503_000000_Newsday,https://archive.org/details/BBCNEWS_20180503_000000_Newsday/start/132/end/136,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"04:02:21 PM PST",10,BBCNEWS_20180503_000000_Newsday,https://archive.org/details/BBCNEWS_20180503_000000_Newsday/start/141/end/151,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"04:02:43 PM PST",1,BBCNEWS_20180503_000000_Newsday,https://archive.org/details/BBCNEWS_20180503_000000_Newsday/start/163/end/164,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"04:03:04 PM PST",8,BBCNEWS_20180503_000000_Newsday,https://archive.org/details/BBCNEWS_20180503_000000_Newsday/start/184/end/192,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"04:03:32 PM PST",4,BBCNEWS_20180503_000000_Newsday,https://archive.org/details/BBCNEWS_20180503_000000_Newsday/start/212/end/216,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"04:15:31 PM PST",4,BBCNEWS_20180503_000000_Newsday,https://archive.org/details/BBCNEWS_20180503_000000_Newsday/start/931/end/935,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"04:18:27 PM PST",4,BBCNEWS_20180503_000000_Newsday,https://archive.org/details/BBCNEWS_20180503_000000_Newsday/start/1107/end/1111,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"04:18:37 PM PST",12,BBCNEWS_20180503_000000_Newsday,https://archive.org/details/BBCNEWS_20180503_000000_Newsday/start/1117/end/1129,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Newsday,2018-05-02,"04:18:54 PM PST",4,BBCNEWS_20180503_000000_Newsday,https://archive.org/details/BBCNEWS_20180503_000000_Newsday/start/1134/end/1138,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Asia Business Report",2018-05-02,"04:30:06 PM PST",1,BBCNEWS_20180503_003000_Asia_Business_Report,https://archive.org/details/BBCNEWS_20180503_003000_Asia_Business_Report/start/6/end/7,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"Asia Business Report",2018-05-02,"04:30:14 PM PST",1,BBCNEWS_20180503_003000_Asia_Business_Report,https://archive.org/details/BBCNEWS_20180503_003000_Asia_Business_Report/start/14/end/15,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"05:00:23 PM PST",2,BBCNEWS_20180503_010000_BBC_News,https://archive.org/details/BBCNEWS_20180503_010000_BBC_News/start/23/end/25,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"05:00:30 PM PST",11,BBCNEWS_20180503_010000_BBC_News,https://archive.org/details/BBCNEWS_20180503_010000_BBC_News/start/30/end/41,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"05:04:10 PM PST",1,BBCNEWS_20180503_010000_BBC_News,https://archive.org/details/BBCNEWS_20180503_010000_BBC_News/start/250/end/251,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"05:04:16 PM PST",1,BBCNEWS_20180503_010000_BBC_News,https://archive.org/details/BBCNEWS_20180503_010000_BBC_News/start/256/end/257,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"05:04:23 PM PST",2,BBCNEWS_20180503_010000_BBC_News,https://archive.org/details/BBCNEWS_20180503_010000_BBC_News/start/263/end/265,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"05:04:35 PM PST",9,BBCNEWS_20180503_010000_BBC_News,https://archive.org/details/BBCNEWS_20180503_010000_BBC_News/start/275/end/284,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"05:04:56 PM PST",1,BBCNEWS_20180503_010000_BBC_News,https://archive.org/details/BBCNEWS_20180503_010000_BBC_News/start/296/end/297,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"05:05:15 PM PST",10,BBCNEWS_20180503_010000_BBC_News,https://archive.org/details/BBCNEWS_20180503_010000_BBC_News/start/315/end/325,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"05:05:30 PM PST",1,BBCNEWS_20180503_010000_BBC_News,https://archive.org/details/BBCNEWS_20180503_010000_BBC_News/start/330/end/331,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"05:05:44 PM PST",3,BBCNEWS_20180503_010000_BBC_News,https://archive.org/details/BBCNEWS_20180503_010000_BBC_News/start/344/end/347,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"05:16:35 PM PST",1,BBCNEWS_20180503_010000_BBC_News,https://archive.org/details/BBCNEWS_20180503_010000_BBC_News/start/995/end/996,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,HARDtalk,2018-05-02,"05:30:21 PM PST",1,BBCNEWS_20180503_013000_HARDtalk,https://archive.org/details/BBCNEWS_20180503_013000_HARDtalk/start/21/end/22,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,HARDtalk,2018-05-02,"05:30:27 PM PST",2,BBCNEWS_20180503_013000_HARDtalk,https://archive.org/details/BBCNEWS_20180503_013000_HARDtalk/start/27/end/29,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,Click,2018-05-02,"06:30:19 PM PST",3,BBCNEWS_20180503_023000_Click,https://archive.org/details/BBCNEWS_20180503_023000_Click/start/19/end/22,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"07:00:24 PM PST",1,BBCNEWS_20180503_030000_BBC_News,https://archive.org/details/BBCNEWS_20180503_030000_BBC_News/start/24/end/25,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"07:00:30 PM PST",11,BBCNEWS_20180503_030000_BBC_News,https://archive.org/details/BBCNEWS_20180503_030000_BBC_News/start/30/end/41,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"07:05:14 PM PST",1,BBCNEWS_20180503_030000_BBC_News,https://archive.org/details/BBCNEWS_20180503_030000_BBC_News/start/314/end/315,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"07:05:22 PM PST",12,BBCNEWS_20180503_030000_BBC_News,https://archive.org/details/BBCNEWS_20180503_030000_BBC_News/start/322/end/334,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"07:05:40 PM PST",4,BBCNEWS_20180503_030000_BBC_News,https://archive.org/details/BBCNEWS_20180503_030000_BBC_News/start/340/end/344,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"07:05:53 PM PST",1,BBCNEWS_20180503_030000_BBC_News,https://archive.org/details/BBCNEWS_20180503_030000_BBC_News/start/353/end/354,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"07:06:14 PM PST",9,BBCNEWS_20180503_030000_BBC_News,https://archive.org/details/BBCNEWS_20180503_030000_BBC_News/start/374/end/383,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"07:06:28 PM PST",1,BBCNEWS_20180503_030000_BBC_News,https://archive.org/details/BBCNEWS_20180503_030000_BBC_News/start/388/end/389,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"07:06:43 PM PST",3,BBCNEWS_20180503_030000_BBC_News,https://archive.org/details/BBCNEWS_20180503_030000_BBC_News/start/403/end/406,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"07:17:32 PM PST",2,BBCNEWS_20180503_030000_BBC_News,https://archive.org/details/BBCNEWS_20180503_030000_BBC_News/start/1052/end/1054,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"06:00:25 PM PST",1,BBCNEWS_20180503_020000_BBC_News,https://archive.org/details/BBCNEWS_20180503_020000_BBC_News/start/25/end/26,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"06:00:32 PM PST",9,BBCNEWS_20180503_020000_BBC_News,https://archive.org/details/BBCNEWS_20180503_020000_BBC_News/start/32/end/41,5ab962c6ae0e78000cd94890
trump,"Donald Trump",BBCNEWS,"BBC News",2018-05-02,"06:05:32 PM PST",1,BBCNEWS_20180503_020000_BBC_News,https://archive.org/details/BBCNEWS_20180503_020000_BBC_News/start/332/end/333,5ab962c6ae0e78000cd94890
