Label,Name,Network,Program,"Air Date","Air Time",Duration,"Archive ID",URL,"Model ID"
trump,"Donald Trump",CNNW,"Early Start with Christine Romans and Dave Briggs",2017-07-18,"01:09:28 AM PST",4,CNNW_20170718_090000_Early_Start_with_Christine_Romans_and_Dave_Briggs,https://archive.org/details/CNNW_20170718_090000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/568/end/572,
trump,"Donald Trump",CNNW,"Early Start with Christine Romans and Dave Briggs",2017-07-18,"01:10:51 AM PST",3,CNNW_20170718_090000_Early_Start_with_Christine_Romans_and_Dave_Briggs,https://archive.org/details/CNNW_20170718_090000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/651/end/654,
trump,"Donald Trump",CNNW,"Early Start with Christine Romans and Dave Briggs",2017-07-18,"01:10:59 AM PST",3,CNNW_20170718_090000_Early_Start_with_Christine_Romans_and_Dave_Briggs,https://archive.org/details/CNNW_20170718_090000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/659/end/662,
trump,"Donald Trump",CNNW,"Early Start with Christine Romans and Dave Briggs",2017-07-18,"01:29:38 AM PST",2,CNNW_20170718_090000_Early_Start_with_Christine_Romans_and_Dave_Briggs,https://archive.org/details/CNNW_20170718_090000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/1778/end/1780,
trump,"Donald Trump",CNNW,"Early Start with Christine Romans and Dave Briggs",2017-07-18,"01:54:14 AM PST",2,CNNW_20170718_090000_Early_Start_with_Christine_Romans_and_Dave_Briggs,https://archive.org/details/CNNW_20170718_090000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/3254/end/3256,
trump,"Donald Trump",CNNW,"Early Start with Christine Romans and Dave Briggs",2017-07-18,"01:54:43 AM PST",15,CNNW_20170718_090000_Early_Start_with_Christine_Romans_and_Dave_Briggs,https://archive.org/details/CNNW_20170718_090000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/3283/end/3298,
trump,"Donald Trump",CNNW,"Early Start with Christine Romans and Dave Briggs",2017-07-18,"01:59:41 AM PST",10,CNNW_20170718_090000_Early_Start_with_Christine_Romans_and_Dave_Briggs,https://archive.org/details/CNNW_20170718_090000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/3581/end/3591,
mcconnell,"Mitch McConnell",CNNW,"New Day",2017-07-18,"02:32:53 AM PST",14,CNNW_20170718_100000_New_Day,https://archive.org/details/CNNW_20170718_100000_New_Day/start/1973/end/1987,
mcconnell,"Mitch McConnell",CNNW,"New Day",2017-07-18,"02:36:11 AM PST",1,CNNW_20170718_100000_New_Day,https://archive.org/details/CNNW_20170718_100000_New_Day/start/2171/end/2172,
mcconnell,"Mitch McConnell",CNNW,"New Day",2017-07-18,"02:47:46 AM PST",3,CNNW_20170718_100000_New_Day,https://archive.org/details/CNNW_20170718_100000_New_Day/start/2866/end/2869,
schumer,"Chuck Schumer",CNNW,"New Day",2017-07-18,"02:00:19 AM PST",4,CNNW_20170718_100000_New_Day,https://archive.org/details/CNNW_20170718_100000_New_Day/start/19/end/23,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"02:00:00 AM PST",18,CNNW_20170718_100000_New_Day,https://archive.org/details/CNNW_20170718_100000_New_Day/start/0/end/18,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"02:18:35 AM PST",4,CNNW_20170718_100000_New_Day,https://archive.org/details/CNNW_20170718_100000_New_Day/start/1115/end/1119,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"02:30:59 AM PST",2,CNNW_20170718_100000_New_Day,https://archive.org/details/CNNW_20170718_100000_New_Day/start/1859/end/1861,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"02:36:12 AM PST",1,CNNW_20170718_100000_New_Day,https://archive.org/details/CNNW_20170718_100000_New_Day/start/2172/end/2173,
mcconnell,"Mitch McConnell",CNNW,"New Day",2017-07-18,"03:01:42 AM PST",1,CNNW_20170718_110000_New_Day,https://archive.org/details/CNNW_20170718_110000_New_Day/start/102/end/103,
mcconnell,"Mitch McConnell",CNNW,"New Day",2017-07-18,"03:01:52 AM PST",1,CNNW_20170718_110000_New_Day,https://archive.org/details/CNNW_20170718_110000_New_Day/start/112/end/113,
mcconnell,"Mitch McConnell",CNNW,"New Day",2017-07-18,"03:17:30 AM PST",2,CNNW_20170718_110000_New_Day,https://archive.org/details/CNNW_20170718_110000_New_Day/start/1050/end/1052,
mcconnell,"Mitch McConnell",CNNW,"New Day",2017-07-18,"03:59:55 AM PST",1,CNNW_20170718_110000_New_Day,https://archive.org/details/CNNW_20170718_110000_New_Day/start/3595/end/3596,
schumer,"Chuck Schumer",CNNW,"New Day",2017-07-18,"03:03:22 AM PST",4,CNNW_20170718_110000_New_Day,https://archive.org/details/CNNW_20170718_110000_New_Day/start/202/end/206,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"03:00:00 AM PST",3,CNNW_20170718_110000_New_Day,https://archive.org/details/CNNW_20170718_110000_New_Day/start/0/end/3,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"03:00:10 AM PST",1,CNNW_20170718_110000_New_Day,https://archive.org/details/CNNW_20170718_110000_New_Day/start/10/end/11,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"03:02:44 AM PST",11,CNNW_20170718_110000_New_Day,https://archive.org/details/CNNW_20170718_110000_New_Day/start/164/end/175,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"03:03:08 AM PST",13,CNNW_20170718_110000_New_Day,https://archive.org/details/CNNW_20170718_110000_New_Day/start/188/end/201,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"03:29:06 AM PST",1,CNNW_20170718_110000_New_Day,https://archive.org/details/CNNW_20170718_110000_New_Day/start/1746/end/1747,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"03:33:22 AM PST",18,CNNW_20170718_110000_New_Day,https://archive.org/details/CNNW_20170718_110000_New_Day/start/2002/end/2020,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"03:33:56 AM PST",1,CNNW_20170718_110000_New_Day,https://archive.org/details/CNNW_20170718_110000_New_Day/start/2036/end/2037,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"03:40:26 AM PST",6,CNNW_20170718_110000_New_Day,https://archive.org/details/CNNW_20170718_110000_New_Day/start/2426/end/2432,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"03:42:55 AM PST",2,CNNW_20170718_110000_New_Day,https://archive.org/details/CNNW_20170718_110000_New_Day/start/2575/end/2577,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"03:47:43 AM PST",1,CNNW_20170718_110000_New_Day,https://archive.org/details/CNNW_20170718_110000_New_Day/start/2863/end/2864,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"03:59:50 AM PST",1,CNNW_20170718_110000_New_Day,https://archive.org/details/CNNW_20170718_110000_New_Day/start/3590/end/3591,
mcconnell,"Mitch McConnell",CNNW,"New Day",2017-07-18,"04:01:41 AM PST",2,CNNW_20170718_120000_New_Day,https://archive.org/details/CNNW_20170718_120000_New_Day/start/101/end/103,
mcconnell,"Mitch McConnell",CNNW,"New Day",2017-07-18,"04:01:51 AM PST",1,CNNW_20170718_120000_New_Day,https://archive.org/details/CNNW_20170718_120000_New_Day/start/111/end/112,
mcconnell,"Mitch McConnell",CNNW,"New Day",2017-07-18,"04:25:28 AM PST",9,CNNW_20170718_120000_New_Day,https://archive.org/details/CNNW_20170718_120000_New_Day/start/1528/end/1537,
schumer,"Chuck Schumer",CNNW,"New Day",2017-07-18,"04:03:22 AM PST",3,CNNW_20170718_120000_New_Day,https://archive.org/details/CNNW_20170718_120000_New_Day/start/202/end/205,
schumer,"Chuck Schumer",CNNW,"New Day",2017-07-18,"04:15:19 AM PST",2,CNNW_20170718_120000_New_Day,https://archive.org/details/CNNW_20170718_120000_New_Day/start/919/end/921,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"04:00:18 AM PST",1,CNNW_20170718_120000_New_Day,https://archive.org/details/CNNW_20170718_120000_New_Day/start/18/end/19,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"04:02:44 AM PST",11,CNNW_20170718_120000_New_Day,https://archive.org/details/CNNW_20170718_120000_New_Day/start/164/end/175,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"04:03:07 AM PST",14,CNNW_20170718_120000_New_Day,https://archive.org/details/CNNW_20170718_120000_New_Day/start/187/end/201,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"04:18:58 AM PST",1,CNNW_20170718_120000_New_Day,https://archive.org/details/CNNW_20170718_120000_New_Day/start/1138/end/1139,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"04:30:48 AM PST",5,CNNW_20170718_120000_New_Day,https://archive.org/details/CNNW_20170718_120000_New_Day/start/1848/end/1853,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"04:46:08 AM PST",1,CNNW_20170718_120000_New_Day,https://archive.org/details/CNNW_20170718_120000_New_Day/start/2768/end/2769,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"04:54:28 AM PST",1,CNNW_20170718_120000_New_Day,https://archive.org/details/CNNW_20170718_120000_New_Day/start/3268/end/3269,
trump,"Donald Trump",CNNW,"New Day",2017-07-18,"04:58:20 AM PST",2,CNNW_20170718_120000_New_Day,https://archive.org/details/CNNW_20170718_120000_New_Day/start/3500/end/3502,
mcconnell,"Mitch McConnell",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"05:00:49 AM PST",10,CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/49/end/59,
ryan,"Paul Ryan",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"05:01:15 AM PST",12,CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/75/end/87,
trump,"Donald Trump",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"05:00:16 AM PST",1,CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/16/end/17,
trump,"Donald Trump",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"05:10:37 AM PST",6,CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/637/end/643,
trump,"Donald Trump",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"05:19:29 AM PST",10,CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/1169/end/1179,
trump,"Donald Trump",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"05:20:06 AM PST",32,CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/1206/end/1238,
trump,"Donald Trump",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"05:28:04 AM PST",13,CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/1684/end/1697,
trump,"Donald Trump",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"05:31:29 AM PST",2,CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/1889/end/1891,
trump,"Donald Trump",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"05:42:14 AM PST",2,CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/2534/end/2536,
trump,"Donald Trump",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"05:45:36 AM PST",2,CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_130000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/2736/end/2738,
mcconnell,"Mitch McConnell",CNNW,"At This Hour With Kate Bolduan",2017-07-18,"07:02:50 AM PST",21,CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan,https://archive.org/details/CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan/start/170/end/191,
ryan,"Paul Ryan",CNNW,"At This Hour With Kate Bolduan",2017-07-18,"07:11:57 AM PST",24,CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan,https://archive.org/details/CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan/start/717/end/741,
schumer,"Chuck Schumer",CNNW,"At This Hour With Kate Bolduan",2017-07-18,"07:00:02 AM PST",8,CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan,https://archive.org/details/CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan/start/2/end/10,
schumer,"Chuck Schumer",CNNW,"At This Hour With Kate Bolduan",2017-07-18,"07:00:20 AM PST",1,CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan,https://archive.org/details/CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan/start/20/end/21,
schumer,"Chuck Schumer",CNNW,"At This Hour With Kate Bolduan",2017-07-18,"07:00:25 AM PST",2,CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan,https://archive.org/details/CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan/start/25/end/27,
schumer,"Chuck Schumer",CNNW,"At This Hour With Kate Bolduan",2017-07-18,"07:00:49 AM PST",7,CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan,https://archive.org/details/CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan/start/49/end/56,
schumer,"Chuck Schumer",CNNW,"At This Hour With Kate Bolduan",2017-07-18,"07:01:05 AM PST",1,CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan,https://archive.org/details/CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan/start/65/end/66,
schumer,"Chuck Schumer",CNNW,"At This Hour With Kate Bolduan",2017-07-18,"07:01:29 AM PST",2,CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan,https://archive.org/details/CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan/start/89/end/91,
schumer,"Chuck Schumer",CNNW,"At This Hour With Kate Bolduan",2017-07-18,"07:01:36 AM PST",1,CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan,https://archive.org/details/CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan/start/96/end/97,
schumer,"Chuck Schumer",CNNW,"At This Hour With Kate Bolduan",2017-07-18,"07:01:59 AM PST",1,CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan,https://archive.org/details/CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan/start/119/end/120,
trump,"Donald Trump",CNNW,"At This Hour With Kate Bolduan",2017-07-18,"07:08:13 AM PST",13,CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan,https://archive.org/details/CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan/start/493/end/506,
trump,"Donald Trump",CNNW,"At This Hour With Kate Bolduan",2017-07-18,"07:16:50 AM PST",2,CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan,https://archive.org/details/CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan/start/1010/end/1012,
trump,"Donald Trump",CNNW,"At This Hour With Kate Bolduan",2017-07-18,"07:16:58 AM PST",9,CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan,https://archive.org/details/CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan/start/1018/end/1027,
trump,"Donald Trump",CNNW,"At This Hour With Kate Bolduan",2017-07-18,"07:23:12 AM PST",1,CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan,https://archive.org/details/CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan/start/1392/end/1393,
trump,"Donald Trump",CNNW,"At This Hour With Kate Bolduan",2017-07-18,"07:52:10 AM PST",18,CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan,https://archive.org/details/CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan/start/3130/end/3148,
trump,"Donald Trump",CNNW,"At This Hour With Kate Bolduan",2017-07-18,"07:55:31 AM PST",2,CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan,https://archive.org/details/CNNW_20170718_150000_At_This_Hour_With_Kate_Bolduan/start/3331/end/3333,
mcconnell,"Mitch McConnell",CNNW,"Inside Politics",2017-07-18,"08:09:36 AM PST",26,CNNW_20170718_160000_Inside_Politics,https://archive.org/details/CNNW_20170718_160000_Inside_Politics/start/576/end/602,
mcconnell,"Mitch McConnell",CNNW,"Inside Politics",2017-07-18,"08:31:48 AM PST",5,CNNW_20170718_160000_Inside_Politics,https://archive.org/details/CNNW_20170718_160000_Inside_Politics/start/1908/end/1913,
ryan,"Paul Ryan",CNNW,"Inside Politics",2017-07-18,"08:01:30 AM PST",13,CNNW_20170718_160000_Inside_Politics,https://archive.org/details/CNNW_20170718_160000_Inside_Politics/start/90/end/103,
ryan,"Paul Ryan",CNNW,"Inside Politics",2017-07-18,"08:31:32 AM PST",14,CNNW_20170718_160000_Inside_Politics,https://archive.org/details/CNNW_20170718_160000_Inside_Politics/start/1892/end/1906,
trump,"Donald Trump",CNNW,"Inside Politics",2017-07-18,"08:12:09 AM PST",9,CNNW_20170718_160000_Inside_Politics,https://archive.org/details/CNNW_20170718_160000_Inside_Politics/start/729/end/738,
trump,"Donald Trump",CNNW,"Inside Politics",2017-07-18,"08:31:25 AM PST",5,CNNW_20170718_160000_Inside_Politics,https://archive.org/details/CNNW_20170718_160000_Inside_Politics/start/1885/end/1890,
trump,"Donald Trump",CNNW,"Inside Politics",2017-07-18,"08:36:16 AM PST",25,CNNW_20170718_160000_Inside_Politics,https://archive.org/details/CNNW_20170718_160000_Inside_Politics/start/2176/end/2201,
trump,"Donald Trump",CNNW,"Inside Politics",2017-07-18,"08:52:46 AM PST",300,CNNW_20170718_160000_Inside_Politics,https://archive.org/details/CNNW_20170718_160000_Inside_Politics/start/3166/end/3466,
mcconnell,"Mitch McConnell",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:03:02 AM PST",153,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/182/end/335,
ryan,"Paul Ryan",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:06:23 AM PST",185,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/383/end/568,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:51:11 AM PST",3,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3071/end/3074,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:51:22 AM PST",1,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3082/end/3083,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:51:27 AM PST",7,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3087/end/3094,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:51:42 AM PST",5,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3102/end/3107,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:52:13 AM PST",1,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3133/end/3134,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:52:19 AM PST",1,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3139/end/3140,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:52:25 AM PST",1,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3145/end/3146,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:52:37 AM PST",1,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3157/end/3158,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:52:49 AM PST",2,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3169/end/3171,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:52:56 AM PST",5,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3176/end/3181,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:53:11 AM PST",1,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3191/end/3192,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:53:19 AM PST",9,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3199/end/3208,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:53:47 AM PST",1,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3227/end/3228,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:53:53 AM PST",10,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3233/end/3243,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:54:09 AM PST",2,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3249/end/3251,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:54:23 AM PST",2,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3263/end/3265,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:54:33 AM PST",18,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3273/end/3291,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:54:58 AM PST",9,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3298/end/3307,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:55:13 AM PST",12,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3313/end/3325,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:55:36 AM PST",1,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3336/end/3337,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:55:43 AM PST",2,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3343/end/3345,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:55:53 AM PST",2,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3353/end/3355,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:56:03 AM PST",6,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3363/end/3369,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:56:16 AM PST",3,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3376/end/3379,
schumer,"Chuck Schumer",CNNW,"CNN Newsroom With John Berman and Poppy Harlow",2017-07-18,"06:56:25 AM PST",5,CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow,https://archive.org/details/CNNW_20170718_140000_CNN_Newsroom_With_John_Berman_and_Poppy_Harlow/start/3385/end/3390,
